movieId,title,genres,year,clean_title,genre_list,combined_tags,rating_count,average_rating
32589,Beauty Shop (2005),Comedy,2005.0,Beauty Shop,['Comedy'],,1,2.0
32596,Sahara (2005),Action|Adventure|Comedy,2005.0,Sahara,"['Action', 'Adventure', 'Comedy']",,7,3.07
32598,Fever Pitch (2005),Comedy|Romance,2005.0,Fever Pitch,"['Comedy', 'Romance']",,8,2.94
32600,Eros (2004),Drama,2004.0,Eros,['Drama'],,1,3.5
32620,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,2003.0,Not on the Lips (Pas sur la bouche),"['Comedy', 'Musical', 'Romance']",,1,3.5
32632,Electra Glide in Blue (1973),Action|Crime,1973.0,Electra Glide in Blue,"['Action', 'Crime']",,1,3.5
32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,1977.0,"Special Day, A (Giornata particolare, Una)","['Drama', 'War']",,1,4.0
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,1987.0,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')","['Animation', 'Drama']",,4,4.25
32659,Tanguy (2001),Comedy,2001.0,Tanguy,['Comedy'],,1,2.5
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,2003.0,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),['Comedy'],,1,1.0
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,1976.0,"Little Girl Who Lives Down the Lane, The","['Drama', 'Mystery', 'Thriller']",,1,4.0
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,2000.0,Ringu 0: Bâsudei,"['Drama', 'Horror', 'Thriller']",,1,3.0
32770,Brothers (Brødre) (2004),Drama,2004.0,Brothers (Brødre),['Drama'],,2,4.25
32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,1931.0,Maidens in Uniform (Mädchen in Uniform),"['Drama', 'Romance']",,1,3.5
32862,With Six You Get Eggroll (1968),Comedy|Romance,1968.0,With Six You Get Eggroll,"['Comedy', 'Romance']",,1,4.0
32875,Holiday (Jour de fête) (1949),Comedy,1949.0,Holiday (Jour de fête),['Comedy'],,1,3.0
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,1962.0,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),"['Drama', 'War']",,2,2.75
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,1902.0,"Trip to the Moon, A (Voyage dans la lune, Le)","['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,5,3.5
32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,1977.0,"Ascent, The (Voskhozhdeniye)","['Drama', 'War']",,1,3.5
32914,Carrie (2002),Drama|Horror|Thriller,2002.0,Carrie,"['Drama', 'Horror', 'Thriller']",,1,3.0
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,1962.0,Boccaccio '70,"['Comedy', 'Fantasy', 'Romance']",,1,4.0
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,2005.0,"Hitchhiker's Guide to the Galaxy, The","['Adventure', 'Comedy', 'Sci-Fi']",,44,3.42
33085,"Amityville Horror, The (2005)",Horror|Thriller,2005.0,"Amityville Horror, The","['Horror', 'Thriller']",,6,2.25
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,2001.0,Mutant Aliens,"['Animation', 'Comedy', 'Sci-Fi']",,2,4.0
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,2004.0,Before the Fall (NaPolA - Elite für den Führer),"['Drama', 'War']",,1,3.5
33126,"Frisco Kid, The (1979)",Comedy|Western,1979.0,"Frisco Kid, The","['Comedy', 'Western']",,1,2.5
33132,State Property 2 (2005),Action|Crime|Drama,2005.0,State Property 2,"['Action', 'Crime', 'Drama']",,1,1.5
33138,Palindromes (2004),Adventure|Comedy|Drama,2004.0,Palindromes,"['Adventure', 'Comedy', 'Drama']",,1,5.0
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,2005.0,"Lot Like Love, A","['Comedy', 'Drama', 'Romance']",,6,3.0
33148,King's Ransom (2005),Comedy|Crime,2005.0,King's Ransom,"['Comedy', 'Crime']",,1,2.5
33154,Enron: The Smartest Guys in the Room (2005),Documentary,2005.0,Enron: The Smartest Guys in the Room,['Documentary'],business money scandal,6,4.0
33158,xXx: State of the Union (2005),Action|Crime|Thriller,2005.0,xXx: State of the Union,"['Action', 'Crime', 'Thriller']",,5,2.0
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,2005.0,Kingdom of Heaven,"['Action', 'Drama', 'Romance', 'War']",david thewlis eva green liam neeson orlando bloom,17,3.5
33164,House of Wax (2005),Horror|Thriller,2005.0,House of Wax,"['Horror', 'Thriller']",,6,1.83
33166,Crash (2004),Crime|Drama,2004.0,Crash,"['Crime', 'Drama']",racism,50,3.89
33171,Mysterious Skin (2004),Drama|Mystery,2004.0,Mysterious Skin,"['Drama', 'Mystery']",,2,2.0
33188,Mischief (1985),Comedy|Romance,1985.0,Mischief,"['Comedy', 'Romance']",,1,2.5
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,1999.0,Between Your Legs (Entre las piernas),"['Drama', 'Mystery', 'Romance', 'Thriller']",,1,4.5
33237,San Francisco (1936),Drama|Musical|Romance,1936.0,San Francisco,"['Drama', 'Musical', 'Romance']",,1,4.0
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,1985.0,Vampire Hunter D,"['Animation', 'Fantasy', 'Horror']",,1,2.5
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,2004.0,"Common Thread, A (a.k.a. Sequins) (Brodeuses)","['Drama', 'Romance']",,1,4.5
33312,"Cocoanuts, The (1929)",Comedy|Musical,1929.0,"Cocoanuts, The","['Comedy', 'Musical']",,1,3.5
33421,Dear Wendy (2005),Drama,2005.0,Dear Wendy,['Drama'],,3,3.67
33435,Los Angeles Plays Itself (2003),Documentary,2003.0,Los Angeles Plays Itself,['Documentary'],,1,3.5
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,2005.0,Unleashed (Danny the Dog),"['Action', 'Crime', 'Drama', 'Thriller']",,9,3.44
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,2005.0,Star Wars: Episode III - Revenge of the Sith,"['Action', 'Adventure', 'Sci-Fi']",space space opera,78,3.43
33495,Kicking & Screaming (2005),Comedy,2005.0,Kicking & Screaming,['Comedy'],,7,2.64
33499,Monster-in-Law (2005),Comedy|Romance,2005.0,Monster-in-Law,"['Comedy', 'Romance']",,4,2.5
33558,"Snow Walker, The (2003)",Adventure|Drama,2003.0,"Snow Walker, The","['Adventure', 'Drama']",,1,3.0
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,1961.0,Divorce - Italian Style (Divorzio all'italiana),['Comedy'],,2,4.5
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,2005.0,Madagascar,"['Adventure', 'Animation', 'Children', 'Comedy']",,40,3.38
33629,Airborne (1993),Adventure|Comedy,1993.0,Airborne,"['Adventure', 'Comedy']",,1,2.5
33639,Mad Hot Ballroom (2005),Children|Documentary,2005.0,Mad Hot Ballroom,"['Children', 'Documentary']",,3,3.33
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,2005.0,Dominion: Prequel to the Exorcist,"['Horror', 'Thriller']",,1,2.5
33646,"Longest Yard, The (2005)",Comedy|Drama,2005.0,"Longest Yard, The","['Comedy', 'Drama']",,9,3.11
33649,Saving Face (2004),Comedy|Drama|Romance,2004.0,Saving Face,"['Comedy', 'Drama', 'Romance']",,1,5.0
33660,Cinderella Man (2005),Drama|Romance,2005.0,Cinderella Man,"['Drama', 'Romance']",boksdrama boxing,17,4.09
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,2005.0,"Sisterhood of the Traveling Pants, The","['Adventure', 'Comedy', 'Drama']",,7,3.07
33672,Lords of Dogtown (2005),Action|Comedy|Drama,2005.0,Lords of Dogtown,"['Action', 'Comedy', 'Drama']",,7,3.0
33677,Rock School (2005),Documentary,2005.0,Rock School,['Documentary'],,3,3.5
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,2005.0,Mr. & Mrs. Smith,"['Action', 'Adventure', 'Comedy', 'Romance']",,59,3.28
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,2005.0,"Adventures of Sharkboy and Lavagirl 3-D, The","['Action', 'Adventure', 'Children', 'Fantasy']",,2,1.75
33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,2003.0,High Tension (Haute tension) (Switchblade Romance),"['Horror', 'Thriller']",,2,3.75
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,2004.0,It's All Gone Pete Tong,"['Comedy', 'Drama', 'Musical']",,3,3.17
33779,Eddie Izzard: Dress to Kill (1999),Comedy,1999.0,Eddie Izzard: Dress to Kill,['Comedy'],,2,4.5
33781,Quo Vadis (1951),Drama|Romance,1951.0,Quo Vadis,"['Drama', 'Romance']",,2,3.0
33794,Batman Begins (2005),Action|Crime|IMAX,2005.0,Batman Begins,"['Action', 'Crime', 'IMAX']",,116,3.86
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,2004.0,Godzilla: Final Wars (Gojira: Fainaru uôzu),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",,1,3.0
33815,"Perfect Man, The (2005)",Comedy|Drama|Romance,2005.0,"Perfect Man, The","['Comedy', 'Drama', 'Romance']",,2,3.0
33826,Saint Ralph (2004),Comedy|Drama,2004.0,Saint Ralph,"['Comedy', 'Drama']",,1,2.5
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,2005.0,Herbie: Fully Loaded,"['Adventure', 'Comedy', 'Romance']",,3,3.17
33834,Land of the Dead (2005),Action|Horror|Thriller,2005.0,Land of the Dead,"['Action', 'Horror', 'Thriller']",,4,3.12
33836,Bewitched (2005),Comedy|Fantasy|Romance,2005.0,Bewitched,"['Comedy', 'Fantasy', 'Romance']",,13,2.27
33838,Rize (2005),Documentary,2005.0,Rize,['Documentary'],,1,3.5
33880,Me and You and Everyone We Know (2005),Comedy|Drama,2005.0,Me and You and Everyone We Know,"['Comedy', 'Drama']",,4,3.75
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,2004.0,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)","['Comedy', 'Crime', 'Thriller']",,1,4.5
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,2004.0,3 Extremes (Three... Extremes) (Saam gaang yi),['Horror'],,3,3.33
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,2004.0,"Edukators, The (Die Fetten Jahre sind vorbei)","['Comedy', 'Crime', 'Drama', 'Romance']",,5,4.0
33966,Cop and ½ (1993),Comedy,1993.0,Cop and ½,['Comedy'],,1,1.5
34018,At the Circus (1939),Comedy|Musical,1939.0,At the Circus,"['Comedy', 'Musical']",,1,3.0
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,2005.0,War of the Worlds,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",,50,3.15
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,2005.0,"March of the Penguins (Marche de l'empereur, La)",['Documentary'],,18,3.56
34129,Rebound (2005),Comedy,2005.0,Rebound,['Comedy'],,1,3.0
34143,Dark Water (2005),Drama|Horror|Thriller,2005.0,Dark Water,"['Drama', 'Horror', 'Thriller']",,3,2.0
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,2005.0,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",['Drama'],,2,3.0
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,2005.0,Fantastic Four,"['Action', 'Adventure', 'Sci-Fi']",chris evans comic book heroine in tight suit jessica alba sexy female scientist superhero,36,2.76
34153,Murderball (2005),Documentary,2005.0,Murderball,['Documentary'],,3,3.83
34162,Wedding Crashers (2005),Comedy|Romance,2005.0,Wedding Crashers,"['Comedy', 'Romance']",stiller,58,3.51
34164,Happy Endings (2005),Comedy|Drama,2005.0,Happy Endings,"['Comedy', 'Drama']",,1,3.5
34271,Hustle & Flow (2005),Crime|Drama,2005.0,Hustle & Flow,"['Crime', 'Drama']",hip hop,4,3.75
34292,Hardware (1990),Action|Horror|Sci-Fi,1990.0,Hardware,"['Action', 'Horror', 'Sci-Fi']",,1,1.5
34312,"Calcium Kid, The (2004)",Comedy,2004.0,"Calcium Kid, The",['Comedy'],,1,5.0
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,2005.0,"Island, The","['Action', 'Sci-Fi', 'Thriller']",,31,3.35
34321,Bad News Bears (2005),Children|Comedy,2005.0,Bad News Bears,"['Children', 'Comedy']",,3,3.0
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,2005.0,"Devil's Rejects, The","['Action', 'Crime', 'Horror']",rob zombie,7,3.71
34326,Last Days (2005),Drama,2005.0,Last Days,['Drama'],,2,3.0
34330,November (2004),Drama|Mystery,2004.0,November,"['Drama', 'Mystery']",,1,3.0
34332,Sky High (2005),Action|Adventure|Children|Comedy,2005.0,Sky High,"['Action', 'Adventure', 'Children', 'Comedy']",,6,2.92
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,2005.0,Stealth,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",,5,2.5
34336,Must Love Dogs (2005),Comedy|Romance,2005.0,Must Love Dogs,"['Comedy', 'Romance']",,4,2.0
34338,"Aristocrats, The (2005)",Comedy|Documentary,2005.0,"Aristocrats, The","['Comedy', 'Documentary']",,10,3.35
34359,Georgy Girl (1966),Comedy,1966.0,Georgy Girl,['Comedy'],pregnancy,1,4.0
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,2001.0,"Order, The","['Action', 'Adventure', 'Drama', 'Thriller']",,1,3.0
34405,Serenity (2005),Action|Adventure|Sci-Fi,2005.0,Serenity,"['Action', 'Adventure', 'Sci-Fi']",predictable firefly,50,3.94
34437,Broken Flowers (2005),Comedy|Drama,2005.0,Broken Flowers,"['Comedy', 'Drama']",in netflix queue,21,3.48
34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,1989.0,Miracles - Mr. Canton and Lady Rose,"['Action', 'Comedy', 'Crime', 'Drama']",,1,4.5
34482,"Browning Version, The (1951)",Drama,1951.0,"Browning Version, The",['Drama'],in netflix queue,0,0.0
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,2005.0,"Dukes of Hazzard, The","['Action', 'Adventure', 'Comedy']",,12,2.08
34523,The Chumscrubber (2005),Comedy|Drama,2005.0,The Chumscrubber,"['Comedy', 'Drama']",,3,2.0
34528,Junebug (2005),Comedy|Drama,2005.0,Junebug,"['Comedy', 'Drama']",pregnancy,3,3.67
34530,Deuce Bigalow: European Gigolo (2005),Comedy,2005.0,Deuce Bigalow: European Gigolo,['Comedy'],,3,2.83
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,2005.0,"Skeleton Key, The","['Drama', 'Horror', 'Mystery', 'Thriller']",,4,3.0
34534,Four Brothers (2005),Action|Crime|Drama,2005.0,Four Brothers,"['Action', 'Crime', 'Drama']",,7,3.57
34536,The Great Raid (2005),Action|Drama|War,2005.0,The Great Raid,"['Action', 'Drama', 'War']",,3,3.17
34540,Pretty Persuasion (2005),Comedy|Drama,2005.0,Pretty Persuasion,"['Comedy', 'Drama']",,1,3.0
34542,Grizzly Man (2005),Documentary,2005.0,Grizzly Man,['Documentary'],animal movie bears,5,3.7
34800,Private Resort (1985),Comedy,1985.0,Private Resort,['Comedy'],,1,1.5
34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,2004.0,Pusher II: With Blood on My Hands,"['Action', 'Crime', 'Drama', 'Thriller']",,1,2.5
35015,Duma (2005),Adventure|Drama,2005.0,Duma,"['Adventure', 'Drama']",animal movie in netflix queue,1,3.5
35347,Animal Farm (1954),Animation|Drama,1954.0,Animal Farm,"['Animation', 'Drama']",,1,1.0
35807,"Teahouse of the August Moon, The (1956)",Comedy,1956.0,"Teahouse of the August Moon, The",['Comedy'],,1,4.0
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,2005.0,"40-Year-Old Virgin, The","['Comedy', 'Romance']",best picture classic hilarious steve carell,74,3.55
35957,Red Eye (2005),Horror|Thriller,2005.0,Red Eye,"['Horror', 'Thriller']",,9,3.39
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,2005.0,Hidden (a.k.a. Cache) (Caché),"['Drama', 'Mystery', 'Thriller']",,2,2.5
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,1999.0,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),"['Adventure', 'Children', 'Comedy', 'Fantasy']",,1,4.0
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,1986.0,Kin-Dza-Dza!,"['Comedy', 'Drama', 'Sci-Fi']",,2,3.75
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,2005.0,Valiant,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'War']",,1,1.5
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,2005.0,"Brothers Grimm, The","['Comedy', 'Fantasy', 'Horror', 'Thriller']",,20,2.62
36477,"Baxter, The (2005)",Comedy|Drama|Romance,2005.0,"Baxter, The","['Comedy', 'Drama', 'Romance']",,1,4.0
36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2005.0,"Cave, The","['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",,3,2.67
36517,"Constant Gardener, The (2005)",Drama|Thriller,2005.0,"Constant Gardener, The","['Drama', 'Thriller']",africa business politics,13,3.46
36519,Transporter 2 (2005),Action|Crime|Thriller,2005.0,Transporter 2,"['Action', 'Crime', 'Thriller']",,16,3.22
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,2005.0,Just Like Heaven,"['Comedy', 'Fantasy', 'Romance']",,8,2.69
36527,Proof (2005),Drama,2005.0,Proof,['Drama'],mathematics,7,3.57
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,2005.0,Lord of War,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",wapendrama,35,3.71
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,2005.0,Cry_Wolf (a.k.a. Cry Wolf),"['Drama', 'Horror', 'Mystery', 'Thriller']",,2,2.25
36535,Everything Is Illuminated (2005),Comedy|Drama,2005.0,Everything Is Illuminated,"['Comedy', 'Drama']",in netflix queue,9,3.78
36537,Thumbsucker (2005),Comedy|Drama,2005.0,Thumbsucker,"['Comedy', 'Drama']",,3,3.33
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,2005.0,Family Guy Presents Stewie Griffin: The Untold Story,"['Adventure', 'Animation', 'Comedy']",,12,3.71
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,1988.0,Police Story 2 (Ging chaat goo si juk jaap),"['Action', 'Comedy', 'Crime', 'Thriller']",,2,3.75
36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,2004.0,New Police Story (Xin jing cha gu shi),"['Action', 'Crime', 'Drama']",,1,3.5
37211,Go West (1940),Comedy|Musical|Western,1940.0,Go West,"['Comedy', 'Musical', 'Western']",,1,3.0
37240,Why We Fight (2005),Documentary,2005.0,Why We Fight,['Documentary'],in netflix queue,4,3.5
37380,Doom (2005),Action|Horror|Sci-Fi,2005.0,Doom,"['Action', 'Horror', 'Sci-Fi']",,10,2.15
37382,Domino (2005),Crime|Drama|Thriller,2005.0,Domino,"['Crime', 'Drama', 'Thriller']",,8,2.88
37384,Waiting... (2005),Comedy,2005.0,Waiting...,['Comedy'],restaurant,13,3.27
37386,Aeon Flux (2005),Action|Sci-Fi,2005.0,Aeon Flux,"['Action', 'Sci-Fi']",,21,2.76
37444,Frankenstein 90 (1984),Comedy|Horror|Romance,1984.0,Frankenstein 90,"['Comedy', 'Horror', 'Romance']",,1,4.0
37475,"Unfinished Life, An (2005)",Drama,2005.0,"Unfinished Life, An",['Drama'],,1,3.0
37477,"Man, The (2005)",Action|Comedy|Crime,2005.0,"Man, The","['Action', 'Comedy', 'Crime']",,1,2.5
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,2004.0,Survive Style 5+,"['Fantasy', 'Mystery', 'Romance', 'Thriller']",,1,3.5
37545,Woyzeck (1979),Drama,1979.0,Woyzeck,['Drama'],,2,3.25
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,2005.0,"Exorcism of Emily Rose, The","['Crime', 'Drama', 'Horror', 'Thriller']",,6,2.92
37727,Flightplan (2005),Action|Drama|Thriller,2005.0,Flightplan,"['Action', 'Drama', 'Thriller']",,11,2.86
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,2005.0,Corpse Bride,"['Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']",gothic helena bonham carter johnny depp tim burton visually appealing animation 06 oscar nominated best movie - animation,44,3.53
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,2005.0,Green Street Hooligans (a.k.a. Hooligans),"['Crime', 'Drama']",,9,3.72
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,2005.0,"History of Violence, A","['Action', 'Crime', 'Drama', 'Thriller']",in netflix queue,27,3.5
37736,Oliver Twist (2005),Drama,2005.0,Oliver Twist,['Drama'],dickens,3,3.5
37739,"Greatest Game Ever Played, The (2005)",Drama,2005.0,"Greatest Game Ever Played, The",['Drama'],,5,3.3
37741,Capote (2005),Crime|Drama,2005.0,Capote,"['Crime', 'Drama']",truman capote,23,3.87
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,2004.0,Final Fantasy VII: Advent Children,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",,10,3.55
37844,Roll Bounce (2005),Comedy|Drama|Romance,2005.0,Roll Bounce,"['Comedy', 'Drama', 'Romance']",,1,2.0
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,2005.0,Into the Blue,"['Action', 'Adventure', 'Crime', 'Thriller']",,2,2.5
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,2005.0,MirrorMask,"['Adventure', 'Children', 'Drama', 'Fantasy']",,9,3.61
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,2005.0,Wallace & Gromit in The Curse of the Were-Rabbit,"['Adventure', 'Animation', 'Children', 'Comedy']",06 oscar nominated best movie - animation aardman,30,3.63
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,2005.0,Kiss Kiss Bang Bang,"['Comedy', 'Crime', 'Mystery', 'Thriller']",black comedy clever fast-paced dialogue good dialogue robert downey jr. witty in netflix queue,35,4.07
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,2005.0,"Bittersweet Life, A (Dalkomhan insaeng)","['Action', 'Crime', 'Drama']",,3,4.17
38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,1988.0,"Short Film About Love, A (Krótki film o milosci)","['Drama', 'Romance']",,1,4.5
38164,"All This, and Heaven Too (1940)",Drama|Romance,1940.0,"All This, and Heaven Too","['Drama', 'Romance']",,1,4.0
38198,Darwin's Nightmare (2004),Documentary,2004.0,Darwin's Nightmare,['Documentary'],,1,4.0
38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,2005.0,Beowulf & Grendel,"['Action', 'Adventure', 'Drama', 'Fantasy']",,1,2.5
38304,No Direction Home: Bob Dylan (2005),Documentary,2005.0,No Direction Home: Bob Dylan,['Documentary'],,4,4.62
38388,Goal! The Dream Begins (Goal!) (2005),Drama,2005.0,Goal! The Dream Begins (Goal!),['Drama'],,2,4.25
38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,1986.0,"Wraith, The","['Action', 'Horror', 'Sci-Fi', 'Thriller']",,1,2.5
38798,In Her Shoes (2005),Comedy|Drama,2005.0,In Her Shoes,"['Comedy', 'Drama']",sisters,4,3.12
38886,"Squid and the Whale, The (2005)",Comedy|Drama,2005.0,"Squid and the Whale, The","['Comedy', 'Drama']",divorce,9,3.44
38992,Two for the Money (2005),Drama,2005.0,Two for the Money,['Drama'],,1,3.5
39183,Brokeback Mountain (2005),Drama|Romance,2005.0,Brokeback Mountain,"['Drama', 'Romance']",,34,3.56
39231,Elizabethtown (2005),Comedy|Drama|Romance,2005.0,Elizabethtown,"['Comedy', 'Drama', 'Romance']",,4,3.5
39234,North Country (2005),Drama,2005.0,North Country,['Drama'],courtroom drama in netflix queue,4,3.5
39292,"Good Night, and Good Luck. (2005)",Crime|Drama,2005.0,"Good Night, and Good Luck.","['Crime', 'Drama']",in netflix queue journalism mccarthy hearings morrow,20,3.78
39307,Dreamer: Inspired by a True Story (2005),Children|Drama,2005.0,Dreamer: Inspired by a True Story,"['Children', 'Drama']",,1,2.5
39381,"Proposition, The (2005)",Crime|Drama|Western,2005.0,"Proposition, The","['Crime', 'Drama', 'Western']",,8,3.56
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,2005.0,"Fog, The","['Action', 'Horror', 'Mystery', 'Thriller']",,5,2.1
39414,Shopgirl (2005),Comedy|Drama|Romance,2005.0,Shopgirl,"['Comedy', 'Drama', 'Romance']",,7,3.0
39427,Stay (2005),Thriller,2005.0,Stay,['Thriller'],,4,3.0
39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,2005.0,"Legend of Zorro, The","['Action', 'Adventure', 'Drama', 'Western']",,5,2.9
39444,"Weather Man, The (2005)",Comedy|Drama,2005.0,"Weather Man, The","['Comedy', 'Drama']",,9,3.39
39446,Saw II (2005),Horror|Thriller,2005.0,Saw II,"['Horror', 'Thriller']",,13,2.81
39449,Prime (2005),Comedy|Drama|Romance,2005.0,Prime,"['Comedy', 'Drama', 'Romance']",,5,2.6
39516,Don't Move (Non ti muovere) (2004),Drama,2004.0,Don't Move (Non ti muovere),['Drama'],,1,4.5
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,2005.0,American Pie Presents: Band Camp (American Pie 4: Band Camp),['Comedy'],,7,2.14
39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,2005.0,"Great Yokai War, The (Yôkai daisensô)","['Adventure', 'Comedy', 'Fantasy', 'Horror']",,2,2.75
39869,Manderlay (2005),Drama,2005.0,Manderlay,['Drama'],,4,4.12
40148,Revolver (2005),Crime|Drama|Thriller,2005.0,Revolver,"['Crime', 'Drama', 'Thriller']",,7,3.36
40278,Jarhead (2005),Action|Drama|War,2005.0,Jarhead,"['Action', 'Drama', 'War']",jake gyllenhaal modern war,17,3.68
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2005.0,Chicken Little,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",,7,2.29
